masjid_id,name,address,district,state,detail_url,source_list_url,type,lat,lon,geohash,geocode_provider,geocode_relevance,geocode_label,geocode_place_id,geocode_time_utc,checkin_radius_m
1227062,MASJID HJ OSMAN,"KG. SUANG PUNGGOR, 89150 KOTA BELUD.",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227062,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=3,masjid,6.4036433,116.4039647,w94u2vd,aws_location,0.7483060817475596,"Kg. Peladok, Jalan Tamau, Kota Belud, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:08.196371+00:00,100
1227063,MASJID KG. LIANG,"KG. LIANG, KOTA BELUD.",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227063,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=1,masjid,6.4011380,116.3877360,w94u2mq,aws_location,0.9003713590029406,"Masjid, Kampung Liang Kota Belud Pbu, 89158 Sabah, Sabah",,2026-01-08T17:05:09.222536+00:00,100
1227064,MASJID NURUL SYUHADA,"KG. RAMPAYAN ULU, 89150 KOTA BELUD.",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227064,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=3,masjid,6.4036433,116.4039647,w94u2vd,aws_location,0.7483782758222666,"Kg. Peladok, Jalan Tamau, Kota Belud, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:10.142939+00:00,100
1227065,masjid nurul taqwa kg.sangkir,kampung sangkir kota belud,PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227065,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=7,masjid,6.3633170,116.4512910,w94u1ym,aws_location,0.9357132880320717,"Masjid Nurul Taqwa, Kampung Sangkir Kota Belud Pbu, 89154 Sabah, Sabah",,2026-01-08T17:05:11.065603+00:00,100
1227067,MASJID KG PENAMPANG,KG.PENAMPANG KOTA BELUD,PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227067,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=5,masjid,6.4036433,116.4039647,w94u2vd,aws_location,0.9233328306439998,"Kg. Peladok, Jalan Tamau, Kota Belud, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:12.088712+00:00,100
1227068,MASJID JAMEK TAUN GUSI,"KG TAUN GUSI 1, 89150 KOTA BELUD",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227068,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=6,masjid,6.3788950,116.4375780,w94u395,aws_location,0.7831456395438857,"Masjid, Kampung Taun Gusi 1 Kota Belud Pbu, 89150 Sabah, Sabah",,2026-01-08T17:05:13.113888+00:00,100
1227069,MASJID KG BUAH PANDAI,MASJID KG.BUAH PANDAI. D/A JHEAINS PETI SURAT 54 KOTA BELUD,PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227069,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=5,masjid,6.4036433,116.4039647,w94u2vd,aws_location,0.7482490628929473,"Kg. Peladok, Jalan Tamau, Kota Belud, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:14.135801+00:00,100
1227070,MASJID AL-ULLAH,"KG TAUN GUSI BT.4, 89150 KOTA BELUD",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227070,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=7,masjid,6.3814700,116.4351860,w94u399,aws_location,0.7475602168104691,"Masjid, Kampung Taun Gusi Bt.4 Kota Belud Pbu, 89150 Sabah, Sabah",,2026-01-08T17:05:15.060370+00:00,100
1227071,MASJID AR-RAHMAN,"KG. AMBONG, 89150 KOTA BELUD.",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227071,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=4,masjid,6.4036433,116.4039647,w94u2vd,aws_location,0.7482339199750199,"Kg. Peladok, Jalan Tamau, Kota Belud, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:15.979096+00:00,100
1227072,MASJID HJ ZAINI AL-PALEMBANI,"KG. GUNDING, 89150 KOTA BELUD.",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227072,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=3,masjid,6.4036433,116.4039647,w94u2vd,aws_location,0.7480287552699372,"Kg. Peladok, Jalan Tamau, Kota Belud, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:17.003400+00:00,100
1227073,MASJID JAMEK LIMATOK,"KG. LIMATOK, 89150 KOTA BELUD.",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227073,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=2,masjid,6.4036433,116.4039647,w94u2vd,aws_location,0.9001505963182642,"Kg. Peladok, Jalan Tamau, Kota Belud, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:17.924377+00:00,100
1227074,MASJID AL-HASHIM,"KG. LINAU, PETI SURAT 44. KOTA BELUD.",PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227074,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=2,masjid,6.3512200,116.4271550,w94u1k5,aws_location,0.7480090919832719,"Masjid Kg. Linau, Kampung Linau Peti Surat 44 Kota Belud Pbu, Sabah, Sabah",,2026-01-08T17:05:18.847949+00:00,100
1227075,MASJID NURUL HASANAH,KG KULAMBAI DUNDAU KUPANG JALAN PORT USUKAN,PBU - KOTA BELUD,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1227075,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1227&page=7,masjid,6.3784590,116.3767240,w94u21n,aws_location,0.7561299761932088,"Masjid Kg. Kulambai Dundau, Kampung Kulambai Kota Belud Pbu, 89150 Sabah, Sabah",,2026-01-08T17:05:19.768600+00:00,100
1229001,MASJID CAHAYA IMAN MEMBAKUT,"MASJID CAHAYA IMAN PETI SURAT 54, 89728 MEMBAKUT SABAH",BPB - MEMBAKUT,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1229001,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1229&page=1,masjid,5.4753300,115.8010000,w8fr5hg,aws_location,0.9001025892197351,"Masjid Cahaya Iman Membakut, Jalan Perpustakaan Membakut, Beaufort, 89720, Bahagian Pedalaman, Sabah, Malaysia",,2026-01-08T17:05:20.792263+00:00,100
1229002,MASJID NUR IKHWAN KG. BAMBANGAN,"KAMPUNG BAMBANGAN PETI SURAT NO.6 89728 MEMBAKUT, SABAH.",BPB - MEMBAKUT,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1229002,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1229&page=1,masjid,5.4406060,115.8249630,w8fqgwm,aws_location,0.9016318068923528,"Masjid Nur Ikhwan Kg. Bambangan, Kampung Bambangan Peti Surat No. 6 Membakut Bpb, 89728 Sabah, Sabah",,2026-01-08T17:05:21.714385+00:00,100
1229003,MASJID NURUL KARIM KG. MAWOU,"KAMPUNG ULU MAWAO PETI SURAT NO.167 89728 MEMBAKUT, SABAH.",BPB - MEMBAKUT,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1229003,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1229&page=1,masjid,5.4504400,115.7864000,w8fr4b1,aws_location,0.738302719662081,"Masjid Nurul Karim Kampung Mawao, Jalan Tiong Baru, Beaufort, 89800, Bahagian Pedalaman, Sabah, Malaysia",,2026-01-08T17:05:22.636339+00:00,100
1229005,MASJID AS-SA'ADAH,"KG. PIMPING PETI SURAT 161, 89728 MEMBAKUT , SABAH",BPB - MEMBAKUT,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1229005,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1229&page=1,masjid,5.5059740,115.7714690,w8fr66q,aws_location,0.9004789545413461,"Masjid As-Sa'Adah, Kampung Pimping Peti Surat 161 Membakut Bpb, 89728 Sabah, Sabah",,2026-01-08T17:05:23.657411+00:00,100
1229006,MASJID AN-NABA KG. BINSULOK,"KAMPUNG BINSULOK 89727 MEMBAKUT, SABAH",BPB - MEMBAKUT,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1229006,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1229&page=1,masjid,5.5263400,115.6954200,w8fr2wn,aws_location,0.8914797580858788,"Masjid An-Naba Kg. Binsuluk , Beaufort, 89800, Sabah",,2026-01-08T17:05:24.683360+00:00,100
1229007,"MASJID AL HUDA, RANCANGAN MAWAO","MASJID AL-HUDA KAMPUNG RANCANGAN MAWAO PETI SURAT BIL 200 89728 MEMBAKUT, SABAH.",BPB - MEMBAKUT,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1229007,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1229&page=1,masjid,5.4693750,115.7924880,w8fr4gt,aws_location,0.9028565359407854,"Masjid Al Huda, Rancangan Mawao, Masjid Al-Huda Kampung Rancangan Mawao Peti Surat Bil 200 Membakut Bpb, 89728 Sabah, Sabah",,2026-01-08T17:05:25.602990+00:00,100
1229008,MASJID NUR EHSAN LUMAT,"KG. LUMAT, 89728 MEMBAKUT.",BPB - MEMBAKUT,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1229008,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1229&page=1,masjid,5.4162500,115.7561700,w8fqf1g,aws_location,0.9020152425283318,"Masjid Nur Ehsan Lumat Kg. Lumat, Beaufort, 89800, Sabah",,2026-01-08T17:05:26.422647+00:00,100
1229009,MASJID CAHAYA HIKMAH KG. BRUNEI,"MASJID JAMEK KAMPUNG BRUNEI PETI SURAT NO.46 89727 MEMBAKUT , SABAH.",BPB - MEMBAKUT,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1229009,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1229&page=1,masjid,5.5059410,115.8048170,w8fr74q,aws_location,0.9001589687263313,"Masjid Jamek Kg. Brunei, Peti Surat No. 46 Membakut 89728 Bpb, 89727 Sabah, Sabah",,2026-01-08T17:05:27.448144+00:00,100
1230046,MASJID ABDUL KARIM KG. SUANGSUKA LAUT,"KAMPUNG SUANGSUKA LAUT, 89058 DAERAH KECIL MATUNGGOG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230046,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,6.6976410,116.7372370,w95n07m,aws_location,0.7472189572818552,"Masjid Kg. Suangsuka Laut, Kampung Suangsuka Laut Matunggung Pbu, 89058 Sabah, Sabah",,2026-01-08T17:05:28.449971+00:00,100
1230047,MASJID AL-MALIK KG. SEBAYAN,"KAMPUNG SEBAYAN,89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230047,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,6.7182130,116.7385260,w95n0rn,aws_location,0.7382352161508154,"Masjid Kg. Sebayan, Kampung Sebayan Pbu Matunggung, 89058 Sabah, Sabah",,2026-01-08T17:05:29.394250+00:00,100
1230048,MASJID AL-MUAFAQOH KG. POMONSUKAN,"KAMPUNG POMONSUKAN, D/A PETI SURAT 463, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230048,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,5.9742280,117.9083000,w95cgpd,aws_location,0.639130546693299,"Masjid Kg.Dandulit., Kampung Dandulit Indarason D/A.Peti Surat 463 Kudat. Pbu Matunggung, 89058 Sabah, Sabah",,2026-01-08T17:05:30.419794+00:00,100
1230049,MASJID AL-MUHAJIRIN KG. MINYAK,"KAMPUNG MINYAK, PETI SURAT 463, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230049,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,4.4520690,118.6035260,w8u36fk,aws_location,0.9018562888108685,"Masjid Al-Muhajirin, Kampung Nusalalong D/A Pejabat Jheains Daerah Peti Surat No. 172 Semporna Tawau 91308 Sabah, Sabah",,2026-01-08T17:05:31.441369+00:00,100
1230050,MASJID AL-MUKMIN KG. BINTASAN LAUT,"KAMPUNG BINTASAN LAUT, PETI SURAT 463, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230050,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,6.5318850,116.7604690,w95j0vn,aws_location,0.9002293446964755,"Masjid Al-Mukmin, Kampung Tambun Laut Kota Marudu Pbu, 89108 Sabah, Sabah",,2026-01-08T17:05:32.468013+00:00,100
1230051,MASJID AL-MUNAWWARAH PEKAN MATUNGGONG,"JABATAN HAL EHWAL AGAMA ISLAM NEGERI SABAH DAERAH KECIL MATUNGGONG, PETI SURAT, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230051,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=3,masjid,5.3913914,100.3021383,w0zqdmm,aws_location,0.6213113306591289,"76, Jalan Masjid Negeri, Bandaraya Georgetown, Timur Laut, Pulau Pinang, Malaysia",,2026-01-08T17:05:33.388214+00:00,100
1230052,MASJID AN-NUR KG TUNGKANG,"KAMPUNG TUNGKANG, D/A PETI SURAT 463, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230052,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,4.4533420,118.5617920,w8u33fw,aws_location,0.900107650103571,"Masjid An-Nur, Kampung Sisipan D/A Pejabat Jheains Daerah Peti Surat No. 172 Tawau Semporna, 91308 Sabah, Sabah",,2026-01-08T17:05:34.514794+00:00,100
1230053,MASJID AR-RAHMAN KG. BIRAHAN LAUT,"KAMPUNG BIRAHAN LAUT, PETI SURAT 463, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230053,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,6.6986280,116.7134230,w94ypgk,aws_location,0.9008634410376852,"Masjid Kg. Birahan Laut, Kampung Birahan Laut Peti Surat 430 Kota Marudu Pbu Matunggung, 89108 Sabah, Sabah",,2026-01-08T17:05:35.539411+00:00,100
1230054,MASJID AR-RAHMAN KG. KORINA,"KAMPUNG KORINA, D/A PETI SURAT 463, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230054,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,5.9742280,117.9083000,w95cgpd,aws_location,0.900054394014843,"Masjid Kg.Dandulit., Kampung Dandulit Indarason D/A.Peti Surat 463 Kudat. Pbu Matunggung, 89058 Sabah, Sabah",,2026-01-08T17:05:36.664650+00:00,100
1230055,MASJID BABUL FATAH KG. BADARAG,"KAMPPUNG BADARAG, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230055,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,6.7540244,116.7190412,w95n2j8,aws_location,0.7141857072421718,"Pusat Perkembangan Kanak-Kanak Daerah Kecil Matunggong, Peti Surat 21, Kudat, 89058, Bahagian Kudat, Sabah, Malaysia",,2026-01-08T17:05:37.688828+00:00,100
1230056,MASJID DIMAN KUSIN KG. INDARASON LAUT,"KAMPUNG INDARASON LAUT, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230056,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,5.9742280,117.9083000,w95cgpd,aws_location,0.6315584024140471,"Masjid Kg.Dandulit., Kampung Dandulit Indarason D/A.Peti Surat 463 Kudat. Pbu Matunggung, 89058 Sabah, Sabah",,2026-01-08T17:05:38.917730+00:00,100
1230057,MASJID HJ. JAMAK KG. RUKOM LAUT,"KAMPUNG RUKOM LAUT, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230057,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,6.7040880,116.7274020,w95n0hq,aws_location,0.720309058807417,"Masjid Kg. Rukom Laut, Kampung Rukom Laut Matunggung Pbu, 89058 Sabah, Sabah",,2026-01-08T17:05:39.839399+00:00,100
1230058,MASJID JAMEK KG. TIGAMAN,"KAMPUNG TIGAMAN, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230058,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,6.6264990,116.7378390,w95j8qm,aws_location,0.6758572801707075,"Masjid Kg Tigaman, Kampung Tigaman Matunggong Pbu Matunggung, Sabah, Sabah",,2026-01-08T17:05:40.863571+00:00,100
1230059,MASJID KG BINGOLON LAUT,"KAMPUNG BINGOLON LAUT, PETI SURAT 319, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230059,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,6.8230900,116.6907560,w94yz65,aws_location,0.900204364832131,"Masjid Kg Bingolon, Kampung Bingolon P/S.319 Matunggung Pbu, 80957 Sabah, Sabah",,2026-01-08T17:05:41.888836+00:00,100
1230060,MASJID KG. INDARASON DANDULIT,"KAMPUNG INDARASON DANDULIT, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230060,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,5.9742280,117.9083000,w95cgpd,aws_location,0.8372196090351427,"Masjid Kg.Dandulit., Kampung Dandulit Indarason D/A.Peti Surat 463 Kudat. Pbu Matunggung, 89058 Sabah, Sabah",,2026-01-08T17:05:42.911897+00:00,100
1230061,MASJID KG. RADU,"KAMPUNG RADU, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230061,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,6.5141990,116.7590430,w95j0cv,aws_location,0.9002105099601231,"Masjid Kg. Radu, Kampung Radu Peti Surat 64 Kota Marudu Pbu Matunggung, 89107 Sabah, Sabah",,2026-01-08T17:05:43.936671+00:00,100
1230062,MASJID KG. TANAH MERAH,"KAMPUNG TANAH MERAH, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230062,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,4.3949708,117.7660182,w8g9pb4,aws_location,0.9016427540671675,"Masjid Kg Tanah Merah, Tawau, 91000, Sabah",,2026-01-08T17:05:44.856479+00:00,100
1230063,MASJID KG.TAMBULURAN,"KG.TAMBULURAN D/A PETI SURAT 463, KUDAT",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230063,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,6.7514220,116.7183000,w94yrvp,aws_location,0.9001945502166402,"Masjid Kg.Tambuluran, Kampung Tambuluran D/A Peti Surat 463 Kudat Pbu Matunggung, 89058 Sabah, Sabah",,2026-01-08T17:05:45.985505+00:00,100
1230064,MASJID NUR FIKRIN KG. MEMBATU LAUT,"KAMPUNG MEMBATU LAUT, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230064,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,5.8669630,116.0481760,w9492sp,aws_location,0.6214463085071231,"Masjid Nurul Hidayah, Jalan Putatan Batu 91/2, Kampung Meruntum, Putatan, 88200, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:47.007566+00:00,100
1230065,MASJID SHARIF ALAM KG. TAMISAN,"KAMPUNG TAMISAN, D/ PETI SURAT 463, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230065,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=2,masjid,5.9742280,117.9083000,w95cgpd,aws_location,0.6361872474729364,"Masjid Kg.Dandulit., Kampung Dandulit Indarason D/A.Peti Surat 463 Kudat. Pbu Matunggung, 89058 Sabah, Sabah",,2026-01-08T17:05:48.134262+00:00,100
1230066,MASJID TAMAN ALI KG. SERI AMAN,"KAMPUNG SERI AMAN, D/A PETI SURAT 128, 89058 DAERAH KECIL MATUNGGONG.",PBU - MATUNGGUNG,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1230066,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1230&page=1,masjid,6.4948920,116.7613100,w95hbyq,aws_location,0.7111775833479915,"Masjid Kg Seri Aman, Kampung Seri Aman D/A.Abdullah Tamalul Pejabat Daerah Peti Surat 128 Kota Marudu Pbu Matunggung, 89107 Sabah, 89107, Sabah",,2026-01-08T17:05:49.260023+00:00,100
1231001,"MASJID AN NUR KG KABANG, PAPAR","D/A PEJABAT JHEAINS PAPAR, TINGKAT 1, BANGUNAN URUSETIA PEJABAT DAERAH PAPAR, 89600 PAPAR.",PBS - PAPAR,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1231001,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1231&page=3,masjid,5.6831520,116.0012090,w942rdt,aws_location,0.9000065170173618,"Masjid An Nur Kg Kabang, Papar, D/A Pejabat Jheains Papar Tingkat 1 Bangunan Urusetia Daerah 89607 Pbs, 89600 Sabah, Sabah",,2026-01-08T17:05:50.284122+00:00,100
1231002,MASJID DAERAH PEKAN PAPAR,"D/A PEJABAT JHEAINS PAPAR, TINGKAT 1, BANGUNAN URUSETIA PEJABAT DAERAH PAPAR, 89600 PAPAR.",PBS - PAPAR,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1231002,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1231&page=1,masjid,5.7376160,115.9321205,w942whe,aws_location,0.900028505975735,"Masjid Daerah, D/A Pejabat Jheains, Jalan Rumah Sakit, Bangunan Urusetia Pejabat Daerah Papar, Pekan Papar, Papar, 89608, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:51.409710+00:00,100
1231003,MASJID JAMEK AS-SALAM KG. BENONI PAPAR,"D/A PEJABAT JHEAINS PAPAR, TINGKAT 1, BANGUNAN URUSETIA PEJABAT DAERAH PAPAR 89600 PAPAR.",PBS - PAPAR,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1231003,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1231&page=1,masjid,5.6913120,115.9244830,w942muj,aws_location,0.9000195375894366,"Masjid Jamek As-Salam Kg. Benoni Papar, D/A Pejabat Jheains Papar Tingkat 1 Bangunan Urusetia Daerah Pbs, 89600 Sabah, Sabah",,2026-01-08T17:05:52.537083+00:00,100
1231004,MASJID NURUL HIDAYAH PEKAN BONGAWAN PAPAR,"D/A PEJABAT JHEAINS PAPAR , TINGKAT 1, BANGUNAN URUSETIA PEJABAT DAERAH PAPAR,89608 PAPAR",PBS - PAPAR,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1231004,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1231&page=1,masjid,5.7376160,115.9321205,w942whe,aws_location,0.9000104256957616,"Masjid Daerah, D/A Pejabat Jheains, Jalan Rumah Sakit, Bangunan Urusetia Pejabat Daerah Papar, Pekan Papar, Papar, 89608, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:53.561518+00:00,100
1231005,MASJID AL HIKMAH PEKAN KINARUT PAPAR,"D/A PEJABAT JHEAINS PAPAR, TINGKAT 1, BANGUNAN URUSETIA PEJABAT DAERAH PAPAR , 89600 PAPAR.",PBS - PAPAR,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1231005,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1231&page=1,masjid,5.7376160,115.9321205,w942whe,aws_location,0.7488618753450742,"Masjid Daerah, D/A Pejabat Jheains, Jalan Rumah Sakit, Bangunan Urusetia Pejabat Daerah Papar, Pekan Papar, Papar, 89608, Bahagian Pantai Barat, Sabah, Malaysia",,2026-01-08T17:05:54.689037+00:00,100
1231006,"MASJID AN NUR TAMAN PERUMAHAN LIMAUAN, PAPAR","D/A PEJABAT JHEAINS PAPAR, TINGKAT 1, BANGUNAN URUSETIA PEJABAT DAERAH PAPAR, 89600 PAPAR.",PBS - PAPAR,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1231006,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1231&page=2,masjid,5.8155900,116.0325760,w94906s,aws_location,0.9005275587550234,"Masjid An Nur Taman Perumahan Limauan, Papar, D/A Pejabat Jheains Papar Tingkat 1 Bangunan Urusetia Daerah Pbs, 89600 Sabah, Sabah",,2026-01-08T17:05:55.711236+00:00,100
1231007,"MASJID NUR HIKMAH KG KUALA 2 KINARUT, PAPAR","D/A PEJABAT JHEAINS PAPAR, TINGKAT 1, BANGUNAN URUSETIA PEJABAT DAERAH PAPAR, 89600 PAPAR.",PBS - PAPAR,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1231007,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1231&page=2,masjid,5.8207233,116.0120834,w943pgt,aws_location,0.9000248139191498,"Masjid Nur Hikmah, Kampung Kuala 2, Kinarut, 89500, Sabah",,2026-01-08T17:05:56.835816+00:00,100
